I,j,delta,delta_0,dr,dx,p0,kappa,lambda,I_k,P_v,i_v,j_v,x_sn0,x_pist0
826,26,13,1,1,1,1,,,,,,,,
826,27,18,1,1,1,1,,,,,,,,
826,28,18,1,1,1,1,,,,,,,,
826,29,18,1,1,1,1,,,,,,,,
826,30,18,1,1,1,1,,,,,,,,
826,31,18,1,1,1,1,,,,,,,,
827,0,18,1,1,1,1,,,,,,,,
827,1,18,1,1,1,1,,,,,,,,
827,2,14,1,1,1,1,,,,,,,,
827,3,0,1,1,1,1,,,,,,,,
827,4,0,1,1,1,1,,,,,,,,
827,5,0,1,1,1,1,,,,,,,,
827,6,0,1,1,1,1,,,,,,,,
827,7,0,1,1,1,1,,,,,,,,
827,8,0,1,1,1,1,,,,,,,,
827,9,0,1,1,1,1,,,,,,,,
827,10,0,1,1,1,1,,,,,,,,
827,11,0,1,1,1,1,,,,,,,,
827,12,0,1,1,1,1,,,,,,,,
827,13,0,1,1,1,1,,,,,,,,
827,14,0,1,1,1,1,,,,,,,,
827,15,0,1,1,1,1,,,,,,,,
827,16,0,1,1,1,1,,,,,,,,
827,17,0,1,1,1,1,,,,,,,,
827,18,0,1,1,1,1,,,,,,,,
827,19,0,1,1,1,1,,,,,,,,
827,20,0,1,1,1,1,,,,,,,,
827,21,0,1,1,1,1,,,,,,,,
827,22,0,1,1,1,1,,,,,,,,
827,23,0,1,1,1,1,,,,,,,,
827,24,0,1,1,1,1,,,,,,,,
827,25,0,1,1,1,1,,,,,,,,
827,26,13,1,1,1,1,,,,,,,,
827,27,18,1,1,1,1,,,,,,,,
827,28,18,1,1,1,1,,,,,,,,
827,29,18,1,1,1,1,,,,,,,,
827,30,18,1,1,1,1,,,,,,,,
827,31,18,1,1,1,1,,,,,,,,
828,0,18,1,1,1,1,,,,,,,,
828,1,18,1,1,1,1,,,,,,,,
828,2,14,1,1,1,1,,,,,,,,
828,3,0,1,1,1,1,,,,,,,,
828,4,0,1,1,1,1,,,,,,,,
828,5,0,1,1,1,1,,,,,,,,
828,6,0,1,1,1,1,,,,,,,,
828,7,0,1,1,1,1,,,,,,,,
828,8,0,1,1,1,1,,,,,,,,
828,9,0,1,1,1,1,,,,,,,,
828,10,0,1,1,1,1,,,,,,,,
828,11,0,1,1,1,1,,,,,,,,
828,12,0,1,1,1,1,,,,,,,,
828,13,0,1,1,1,1,,,,,,,,
828,14,0,1,1,1,1,,,,,,,,
828,15,0,1,1,1,1,,,,,,,,
828,16,0,1,1,1,1,,,,,,,,
828,17,0,1,1,1,1,,,,,,,,
828,18,0,1,1,1,1,,,,,,,,
828,19,0,1,1,1,1,,,,,,,,
828,20,0,1,1,1,1,,,,,,,,
828,21,0,1,1,1,1,,,,,,,,
828,22,0,1,1,1,1,,,,,,,,
828,23,0,1,1,1,1,,,,,,,,
828,24,0,1,1,1,1,,,,,,,,
828,25,0,1,1,1,1,,,,,,,,
828,26,13,1,1,1,1,,,,,,,,
828,27,18,1,1,1,1,,,,,,,,
828,28,18,1,1,1,1,,,,,,,,
828,29,18,1,1,1,1,,,,,,,,
828,30,18,1,1,1,1,,,,,,,,
828,31,18,1,1,1,1,,,,,,,,
829,0,18,1,1,1,1,,,,,,,,
829,1,18,1,1,1,1,,,,,,,,
829,2,14,1,1,1,1,,,,,,,,
829,3,0,1,1,1,1,,,,,,,,
829,4,0,1,1,1,1,,,,,,,,
829,5,0,1,1,1,1,,,,,,,,
829,6,0,1,1,1,1,,,,,,,,
829,7,0,1,1,1,1,,,,,,,,
829,8,0,1,1,1,1,,,,,,,,
829,9,0,1,1,1,1,,,,,,,,
829,10,0,1,1,1,1,,,,,,,,
829,11,0,1,1,1,1,,,,,,,,
829,12,0,1,1,1,1,,,,,,,,
829,13,0,1,1,1,1,,,,,,,,
829,14,0,1,1,1,1,,,,,,,,
829,15,0,1,1,1,1,,,,,,,,
829,16,0,1,1,1,1,,,,,,,,
829,17,0,1,1,1,1,,,,,,,,
829,18,0,1,1,1,1,,,,,,,,
829,19,0,1,1,1,1,,,,,,,,
829,20,0,1,1,1,1,,,,,,,,
829,21,0,1,1,1,1,,,,,,,,
829,22,0,1,1,1,1,,,,,,,,
829,23,0,1,1,1,1,,,,,,,,
829,24,0,1,1,1,1,,,,,,,,
829,25,0,1,1,1,1,,,,,,,,
829,26,13,1,1,1,1,,,,,,,,
829,27,18,1,1,1,1,,,,,,,,
829,28,18,1,1,1,1,,,,,,,,
829,29,18,1,1,1,1,,,,,,,,
829,30,18,1,1,1,1,,,,,,,,
829,31,18,1,1,1,1,,,,,,,,
830,0,18,1,1,1,1,,,,,,,,
830,1,18,1,1,1,1,,,,,,,,
830,2,14,1,1,1,1,,,,,,,,
830,3,0,1,1,1,1,,,,,,,,
830,4,0,1,1,1,1,,,,,,,,
830,5,0,1,1,1,1,,,,,,,,
830,6,0,1,1,1,1,,,,,,,,
830,7,0,1,1,1,1,,,,,,,,
830,8,0,1,1,1,1,,,,,,,,
830,9,0,1,1,1,1,,,,,,,,
830,10,0,1,1,1,1,,,,,,,,
830,11,0,1,1,1,1,,,,,,,,
830,12,0,1,1,1,1,,,,,,,,
830,13,0,1,1,1,1,,,,,,,,
830,14,0,1,1,1,1,,,,,,,,
830,15,0,1,1,1,1,,,,,,,,
830,16,0,1,1,1,1,,,,,,,,
830,17,0,1,1,1,1,,,,,,,,
830,18,0,1,1,1,1,,,,,,,,
830,19,0,1,1,1,1,,,,,,,,
830,20,0,1,1,1,1,,,,,,,,
830,21,0,1,1,1,1,,,,,,,,
830,22,0,1,1,1,1,,,,,,,,
830,23,0,1,1,1,1,,,,,,,,
830,24,0,1,1,1,1,,,,,,,,
830,25,0,1,1,1,1,,,,,,,,
830,26,13,1,1,1,1,,,,,,,,
830,27,18,1,1,1,1,,,,,,,,
830,28,18,1,1,1,1,,,,,,,,
830,29,18,1,1,1,1,,,,,,,,
830,30,18,1,1,1,1,,,,,,,,
830,31,18,1,1,1,1,,,,,,,,
831,0,18,1,1,1,1,,,,,,,,
831,1,18,1,1,1,1,,,,,,,,
831,2,14,1,1,1,1,,,,,,,,
831,3,0,1,1,1,1,,,,,,,,
831,4,0,1,1,1,1,,,,,,,,
831,5,0,1,1,1,1,,,,,,,,
831,6,0,1,1,1,1,,,,,,,,
831,7,0,1,1,1,1,,,,,,,,
831,8,0,1,1,1,1,,,,,,,,
831,9,0,1,1,1,1,,,,,,,,
831,10,0,1,1,1,1,,,,,,,,
831,11,0,1,1,1,1,,,,,,,,
831,12,0,1,1,1,1,,,,,,,,
831,13,0,1,1,1,1,,,,,,,,
831,14,0,1,1,1,1,,,,,,,,
831,15,0,1,1,1,1,,,,,,,,
831,16,0,1,1,1,1,,,,,,,,
831,17,0,1,1,1,1,,,,,,,,
831,18,0,1,1,1,1,,,,,,,,
831,19,0,1,1,1,1,,,,,,,,
831,20,0,1,1,1,1,,,,,,,,
831,21,0,1,1,1,1,,,,,,,,
831,22,0,1,1,1,1,,,,,,,,
831,23,0,1,1,1,1,,,,,,,,
831,24,0,1,1,1,1,,,,,,,,
831,25,0,1,1,1,1,,,,,,,,
831,26,13,1,1,1,1,,,,,,,,
831,27,18,1,1,1,1,,,,,,,,
831,28,18,1,1,1,1,,,,,,,,
831,29,18,1,1,1,1,,,,,,,,
831,30,18,1,1,1,1,,,,,,,,
831,31,18,1,1,1,1,,,,,,,,
832,0,18,1,1,1,1,,,,,,,,
832,1,18,1,1,1,1,,,,,,,,
832,2,14,1,1,1,1,,,,,,,,
832,3,0,1,1,1,1,,,,,,,,
832,4,0,1,1,1,1,,,,,,,,
832,5,0,1,1,1,1,,,,,,,,
832,6,0,1,1,1,1,,,,,,,,
832,7,0,1,1,1,1,,,,,,,,
832,8,0,1,1,1,1,,,,,,,,
832,9,0,1,1,1,1,,,,,,,,
832,10,0,1,1,1,1,,,,,,,,
832,11,0,1,1,1,1,,,,,,,,
832,12,0,1,1,1,1,,,,,,,,
832,13,0,1,1,1,1,,,,,,,,
832,14,0,1,1,1,1,,,,,,,,
832,15,0,1,1,1,1,,,,,,,,
832,16,0,1,1,1,1,,,,,,,,
832,17,0,1,1,1,1,,,,,,,,
832,18,0,1,1,1,1,,,,,,,,
832,19,0,1,1,1,1,,,,,,,,
832,20,0,1,1,1,1,,,,,,,,
832,21,0,1,1,1,1,,,,,,,,
832,22,0,1,1,1,1,,,,,,,,
832,23,0,1,1,1,1,,,,,,,,
832,24,0,1,1,1,1,,,,,,,,
832,25,0,1,1,1,1,,,,,,,,
832,26,13,1,1,1,1,,,,,,,,
832,27,18,1,1,1,1,,,,,,,,
832,28,18,1,1,1,1,,,,,,,,
832,29,18,1,1,1,1,,,,,,,,
832,30,18,1,1,1,1,,,,,,,,
832,31,18,1,1,1,1,,,,,,,,
833,0,18,1,1,1,1,,,,,,,,
833,1,18,1,1,1,1,,,,,,,,
833,2,14,1,1,1,1,,,,,,,,
833,3,0,1,1,1,1,,,,,,,,
833,4,0,1,1,1,1,,,,,,,,
833,5,0,1,1,1,1,,,,,,,,
833,6,0,1,1,1,1,,,,,,,,
833,7,0,1,1,1,1,,,,,,,,
833,8,0,1,1,1,1,,,,,,,,
833,9,0,1,1,1,1,,,,,,,,
833,10,0,1,1,1,1,,,,,,,,
833,11,0,1,1,1,1,,,,,,,,
833,12,0,1,1,1,1,,,,,,,,
833,13,0,1,1,1,1,,,,,,,,
833,14,0,1,1,1,1,,,,,,,,
833,15,0,1,1,1,1,,,,,,,,
833,16,0,1,1,1,1,,,,,,,,
833,17,0,1,1,1,1,,,,,,,,
833,18,0,1,1,1,1,,,,,,,,
833,19,0,1,1,1,1,,,,,,,,
833,20,0,1,1,1,1,,,,,,,,
833,21,0,1,1,1,1,,,,,,,,
833,22,0,1,1,1,1,,,,,,,,
833,23,0,1,1,1,1,,,,,,,,
833,24,0,1,1,1,1,,,,,,,,
833,25,0,1,1,1,1,,,,,,,,
833,26,13,1,1,1,1,,,,,,,,
833,27,18,1,1,1,1,,,,,,,,
833,28,18,1,1,1,1,,,,,,,,
833,29,18,1,1,1,1,,,,,,,,
833,30,18,1,1,1,1,,,,,,,,
833,31,18,1,1,1,1,,,,,,,,
834,0,18,1,1,1,1,,,,,,,,
834,1,18,1,1,1,1,,,,,,,,
834,2,14,1,1,1,1,,,,,,,,
834,3,0,1,1,1,1,,,,,,,,
834,4,0,1,1,1,1,,,,,,,,
834,5,0,1,1,1,1,,,,,,,,
834,6,0,1,1,1,1,,,,,,,,
834,7,0,1,1,1,1,,,,,,,,
834,8,0,1,1,1,1,,,,,,,,
834,9,0,1,1,1,1,,,,,,,,
834,10,0,1,1,1,1,,,,,,,,
834,11,0,1,1,1,1,,,,,,,,
834,12,0,1,1,1,1,,,,,,,,
834,13,0,1,1,1,1,,,,,,,,
834,14,0,1,1,1,1,,,,,,,,
834,15,0,1,1,1,1,,,,,,,,
834,16,0,1,1,1,1,,,,,,,,
834,17,0,1,1,1,1,,,,,,,,
834,18,0,1,1,1,1,,,,,,,,
834,19,0,1,1,1,1,,,,,,,,
834,20,0,1,1,1,1,,,,,,,,
834,21,0,1,1,1,1,,,,,,,,
834,22,0,1,1,1,1,,,,,,,,
834,23,0,1,1,1,1,,,,,,,,
834,24,0,1,1,1,1,,,,,,,,
834,25,0,1,1,1,1,,,,,,,,
834,26,13,1,1,1,1,,,,,,,,
834,27,18,1,1,1,1,,,,,,,,
834,28,18,1,1,1,1,,,,,,,,
834,29,18,1,1,1,1,,,,,,,,
834,30,18,1,1,1,1,,,,,,,,
834,31,18,1,1,1,1,,,,,,,,
835,0,18,1,1,1,1,,,,,,,,
835,1,18,1,1,1,1,,,,,,,,
835,2,14,1,1,1,1,,,,,,,,
835,3,0,1,1,1,1,,,,,,,,
835,4,0,1,1,1,1,,,,,,,,
835,5,0,1,1,1,1,,,,,,,,
835,6,0,1,1,1,1,,,,,,,,
835,7,0,1,1,1,1,,,,,,,,
835,8,0,1,1,1,1,,,,,,,,
835,9,0,1,1,1,1,,,,,,,,
835,10,0,1,1,1,1,,,,,,,,
835,11,0,1,1,1,1,,,,,,,,
835,12,0,1,1,1,1,,,,,,,,
835,13,0,1,1,1,1,,,,,,,,
835,14,0,1,1,1,1,,,,,,,,
835,15,0,1,1,1,1,,,,,,,,
835,16,0,1,1,1,1,,,,,,,,
835,17,0,1,1,1,1,,,,,,,,
835,18,0,1,1,1,1,,,,,,,,
835,19,0,1,1,1,1,,,,,,,,
835,20,0,1,1,1,1,,,,,,,,
835,21,0,1,1,1,1,,,,,,,,
835,22,0,1,1,1,1,,,,,,,,
835,23,0,1,1,1,1,,,,,,,,
835,24,0,1,1,1,1,,,,,,,,
835,25,0,1,1,1,1,,,,,,,,
835,26,13,1,1,1,1,,,,,,,,
835,27,18,1,1,1,1,,,,,,,,
835,28,18,1,1,1,1,,,,,,,,
835,29,18,1,1,1,1,,,,,,,,
835,30,18,1,1,1,1,,,,,,,,
835,31,18,1,1,1,1,,,,,,,,
836,0,18,1,1,1,1,,,,,,,,
836,1,18,1,1,1,1,,,,,,,,
836,2,14,1,1,1,1,,,,,,,,
836,3,0,1,1,1,1,,,,,,,,
836,4,0,1,1,1,1,,,,,,,,
836,5,0,1,1,1,1,,,,,,,,
836,6,0,1,1,1,1,,,,,,,,
836,7,0,1,1,1,1,,,,,,,,
836,8,0,1,1,1,1,,,,,,,,
836,9,0,1,1,1,1,,,,,,,,
836,10,0,1,1,1,1,,,,,,,,
836,11,0,1,1,1,1,,,,,,,,
836,12,0,1,1,1,1,,,,,,,,
836,13,0,1,1,1,1,,,,,,,,
836,14,0,1,1,1,1,,,,,,,,
836,15,0,1,1,1,1,,,,,,,,
836,16,0,1,1,1,1,,,,,,,,
836,17,0,1,1,1,1,,,,,,,,
836,18,0,1,1,1,1,,,,,,,,
836,19,0,1,1,1,1,,,,,,,,
836,20,0,1,1,1,1,,,,,,,,
836,21,0,1,1,1,1,,,,,,,,
836,22,0,1,1,1,1,,,,,,,,
836,23,0,1,1,1,1,,,,,,,,
836,24,0,1,1,1,1,,,,,,,,
836,25,0,1,1,1,1,,,,,,,,
836,26,13,1,1,1,1,,,,,,,,
836,27,18,1,1,1,1,,,,,,,,
836,28,18,1,1,1,1,,,,,,,,
836,29,18,1,1,1,1,,,,,,,,
836,30,18,1,1,1,1,,,,,,,,
836,31,18,1,1,1,1,,,,,,,,
837,0,18,1,1,1,1,,,,,,,,
837,1,18,1,1,1,1,,,,,,,,
837,2,14,1,1,1,1,,,,,,,,
837,3,0,1,1,1,1,,,,,,,,
837,4,0,1,1,1,1,,,,,,,,
837,5,0,1,1,1,1,,,,,,,,
837,6,0,1,1,1,1,,,,,,,,
837,7,0,1,1,1,1,,,,,,,,
837,8,0,1,1,1,1,,,,,,,,
837,9,0,1,1,1,1,,,,,,,,
837,10,0,1,1,1,1,,,,,,,,
837,11,0,1,1,1,1,,,,,,,,
837,12,0,1,1,1,1,,,,,,,,
837,13,0,1,1,1,1,,,,,,,,
837,14,0,1,1,1,1,,,,,,,,
837,15,0,1,1,1,1,,,,,,,,
837,16,0,1,1,1,1,,,,,,,,
837,17,0,1,1,1,1,,,,,,,,
837,18,0,1,1,1,1,,,,,,,,
837,19,0,1,1,1,1,,,,,,,,
837,20,0,1,1,1,1,,,,,,,,
837,21,0,1,1,1,1,,,,,,,,
837,22,0,1,1,1,1,,,,,,,,
837,23,0,1,1,1,1,,,,,,,,
837,24,0,1,1,1,1,,,,,,,,
837,25,0,1,1,1,1,,,,,,,,
837,26,13,1,1,1,1,,,,,,,,
837,27,18,1,1,1,1,,,,,,,,
837,28,18,1,1,1,1,,,,,,,,
837,29,18,1,1,1,1,,,,,,,,
837,30,18,1,1,1,1,,,,,,,,
837,31,18,1,1,1,1,,,,,,,,
838,0,18,1,1,1,1,,,,,,,,
838,1,18,1,1,1,1,,,,,,,,
838,2,14,1,1,1,1,,,,,,,,
838,3,0,1,1,1,1,,,,,,,,
838,4,0,1,1,1,1,,,,,,,,
838,5,0,1,1,1,1,,,,,,,,
838,6,0,1,1,1,1,,,,,,,,
838,7,0,1,1,1,1,,,,,,,,
838,8,0,1,1,1,1,,,,,,,,
838,9,0,1,1,1,1,,,,,,,,
838,10,0,1,1,1,1,,,,,,,,
838,11,0,1,1,1,1,,,,,,,,
838,12,0,1,1,1,1,,,,,,,,
838,13,0,1,1,1,1,,,,,,,,
838,14,0,1,1,1,1,,,,,,,,
838,15,0,1,1,1,1,,,,,,,,
838,16,0,1,1,1,1,,,,,,,,
838,17,0,1,1,1,1,,,,,,,,
838,18,0,1,1,1,1,,,,,,,,
838,19,0,1,1,1,1,,,,,,,,
838,20,0,1,1,1,1,,,,,,,,
838,21,0,1,1,1,1,,,,,,,,
838,22,0,1,1,1,1,,,,,,,,
838,23,0,1,1,1,1,,,,,,,,
838,24,0,1,1,1,1,,,,,,,,
838,25,0,1,1,1,1,,,,,,,,
838,26,13,1,1,1,1,,,,,,,,
838,27,18,1,1,1,1,,,,,,,,
838,28,18,1,1,1,1,,,,,,,,
838,29,18,1,1,1,1,,,,,,,,
838,30,18,1,1,1,1,,,,,,,,
838,31,18,1,1,1,1,,,,,,,,
839,0,18,1,1,1,1,,,,,,,,
839,1,18,1,1,1,1,,,,,,,,
839,2,14,1,1,1,1,,,,,,,,
839,3,0,1,1,1,1,,,,,,,,
839,4,0,1,1,1,1,,,,,,,,
839,5,0,1,1,1,1,,,,,,,,
839,6,0,1,1,1,1,,,,,,,,
839,7,0,1,1,1,1,,,,,,,,
839,8,0,1,1,1,1,,,,,,,,
839,9,0,1,1,1,1,,,,,,,,
839,10,0,1,1,1,1,,,,,,,,
839,11,0,1,1,1,1,,,,,,,,
839,12,0,1,1,1,1,,,,,,,,
839,13,0,1,1,1,1,,,,,,,,
839,14,0,1,1,1,1,,,,,,,,
839,15,0,1,1,1,1,,,,,,,,
839,16,0,1,1,1,1,,,,,,,,
839,17,0,1,1,1,1,,,,,,,,
839,18,0,1,1,1,1,,,,,,,,
839,19,0,1,1,1,1,,,,,,,,
839,20,0,1,1,1,1,,,,,,,,
839,21,0,1,1,1,1,,,,,,,,
839,22,0,1,1,1,1,,,,,,,,
839,23,0,1,1,1,1,,,,,,,,
839,24,0,1,1,1,1,,,,,,,,
839,25,0,1,1,1,1,,,,,,,,
839,26,13,1,1,1,1,,,,,,,,
839,27,18,1,1,1,1,,,,,,,,
839,28,18,1,1,1,1,,,,,,,,
839,29,18,1,1,1,1,,,,,,,,
839,30,18,1,1,1,1,,,,,,,,
839,31,18,1,1,1,1,,,,,,,,
840,0,18,1,1,1,1,,,,,,,,
840,1,18,1,1,1,1,,,,,,,,
840,2,14,1,1,1,1,,,,,,,,
840,3,0,1,1,1,1,,,,,,,,
840,4,0,1,1,1,1,,,,,,,,
840,5,0,1,1,1,1,,,,,,,,
840,6,0,1,1,1,1,,,,,,,,
840,7,0,1,1,1,1,,,,,,,,
840,8,0,1,1,1,1,,,,,,,,
840,9,0,1,1,1,1,,,,,,,,
840,10,0,1,1,1,1,,,,,,,,
840,11,0,1,1,1,1,,,,,,,,
840,12,0,1,1,1,1,,,,,,,,
840,13,0,1,1,1,1,,,,,,,,
840,14,0,1,1,1,1,,,,,,,,
840,15,0,1,1,1,1,,,,,,,,
840,16,0,1,1,1,1,,,,,,,,
840,17,0,1,1,1,1,,,,,,,,
840,18,0,1,1,1,1,,,,,,,,
840,19,0,1,1,1,1,,,,,,,,
840,20,0,1,1,1,1,,,,,,,,
840,21,0,1,1,1,1,,,,,,,,
840,22,0,1,1,1,1,,,,,,,,
840,23,0,1,1,1,1,,,,,,,,
840,24,0,1,1,1,1,,,,,,,,
840,25,0,1,1,1,1,,,,,,,,
840,26,13,1,1,1,1,,,,,,,,
840,27,18,1,1,1,1,,,,,,,,
840,28,18,1,1,1,1,,,,,,,,
840,29,18,1,1,1,1,,,,,,,,
840,30,18,1,1,1,1,,,,,,,,
840,31,18,1,1,1,1,,,,,,,,
841,0,18,1,1,1,1,,,,,,,,
841,1,18,1,1,1,1,,,,,,,,
841,2,14,1,1,1,1,,,,,,,,
841,3,0,1,1,1,1,,,,,,,,
841,4,0,1,1,1,1,,,,,,,,
841,5,0,1,1,1,1,,,,,,,,
841,6,0,1,1,1,1,,,,,,,,
841,7,0,1,1,1,1,,,,,,,,
841,8,0,1,1,1,1,,,,,,,,
841,9,0,1,1,1,1,,,,,,,,
841,10,0,1,1,1,1,,,,,,,,
841,11,0,1,1,1,1,,,,,,,,
841,12,0,1,1,1,1,,,,,,,,
841,13,0,1,1,1,1,,,,,,,,
841,14,0,1,1,1,1,,,,,,,,
841,15,0,1,1,1,1,,,,,,,,
841,16,0,1,1,1,1,,,,,,,,
841,17,0,1,1,1,1,,,,,,,,
841,18,0,1,1,1,1,,,,,,,,
841,19,0,1,1,1,1,,,,,,,,
841,20,0,1,1,1,1,,,,,,,,
841,21,0,1,1,1,1,,,,,,,,
841,22,0,1,1,1,1,,,,,,,,
841,23,0,1,1,1,1,,,,,,,,
841,24,0,1,1,1,1,,,,,,,,
841,25,0,1,1,1,1,,,,,,,,
841,26,13,1,1,1,1,,,,,,,,
841,27,18,1,1,1,1,,,,,,,,
841,28,18,1,1,1,1,,,,,,,,
841,29,18,1,1,1,1,,,,,,,,
841,30,18,1,1,1,1,,,,,,,,
841,31,18,1,1,1,1,,,,,,,,
842,0,18,1,1,1,1,,,,,,,,
842,1,18,1,1,1,1,,,,,,,,
842,2,14,1,1,1,1,,,,,,,,
842,3,0,1,1,1,1,,,,,,,,
842,4,0,1,1,1,1,,,,,,,,
842,5,0,1,1,1,1,,,,,,,,
842,6,0,1,1,1,1,,,,,,,,
842,7,0,1,1,1,1,,,,,,,,
842,8,0,1,1,1,1,,,,,,,,
842,9,0,1,1,1,1,,,,,,,,
842,10,0,1,1,1,1,,,,,,,,
842,11,0,1,1,1,1,,,,,,,,
842,12,0,1,1,1,1,,,,,,,,
842,13,0,1,1,1,1,,,,,,,,
842,14,0,1,1,1,1,,,,,,,,
842,15,0,1,1,1,1,,,,,,,,
842,16,0,1,1,1,1,,,,,,,,
842,17,0,1,1,1,1,,,,,,,,
842,18,0,1,1,1,1,,,,,,,,
842,19,0,1,1,1,1,,,,,,,,
842,20,0,1,1,1,1,,,,,,,,
842,21,0,1,1,1,1,,,,,,,,
842,22,0,1,1,1,1,,,,,,,,
842,23,0,1,1,1,1,,,,,,,,
842,24,0,1,1,1,1,,,,,,,,
842,25,0,1,1,1,1,,,,,,,,
842,26,13,1,1,1,1,,,,,,,,
842,27,18,1,1,1,1,,,,,,,,
842,28,18,1,1,1,1,,,,,,,,
842,29,18,1,1,1,1,,,,,,,,
842,30,18,1,1,1,1,,,,,,,,
842,31,18,1,1,1,1,,,,,,,,
843,0,18,1,1,1,1,,,,,,,,
843,1,18,1,1,1,1,,,,,,,,
843,2,14,1,1,1,1,,,,,,,,
843,3,0,1,1,1,1,,,,,,,,
843,4,0,1,1,1,1,,,,,,,,
843,5,0,1,1,1,1,,,,,,,,
843,6,0,1,1,1,1,,,,,,,,
843,7,0,1,1,1,1,,,,,,,,
843,8,0,1,1,1,1,,,,,,,,
843,9,0,1,1,1,1,,,,,,,,
843,10,0,1,1,1,1,,,,,,,,
843,11,0,1,1,1,1,,,,,,,,
843,12,0,1,1,1,1,,,,,,,,
843,13,0,1,1,1,1,,,,,,,,
843,14,0,1,1,1,1,,,,,,,,
843,15,0,1,1,1,1,,,,,,,,
843,16,0,1,1,1,1,,,,,,,,
843,17,0,1,1,1,1,,,,,,,,
843,18,0,1,1,1,1,,,,,,,,
843,19,0,1,1,1,1,,,,,,,,
843,20,0,1,1,1,1,,,,,,,,
843,21,0,1,1,1,1,,,,,,,,
843,22,0,1,1,1,1,,,,,,,,
843,23,0,1,1,1,1,,,,,,,,
843,24,0,1,1,1,1,,,,,,,,
843,25,0,1,1,1,1,,,,,,,,
843,26,13,1,1,1,1,,,,,,,,
843,27,18,1,1,1,1,,,,,,,,
843,28,18,1,1,1,1,,,,,,,,
843,29,18,1,1,1,1,,,,,,,,
843,30,18,1,1,1,1,,,,,,,,
843,31,18,1,1,1,1,,,,,,,,
844,0,18,1,1,1,1,,,,,,,,
844,1,18,1,1,1,1,,,,,,,,
844,2,14,1,1,1,1,,,,,,,,
844,3,0,1,1,1,1,,,,,,,,
844,4,0,1,1,1,1,,,,,,,,
844,5,0,1,1,1,1,,,,,,,,
844,6,0,1,1,1,1,,,,,,,,
844,7,0,1,1,1,1,,,,,,,,
844,8,0,1,1,1,1,,,,,,,,
844,9,0,1,1,1,1,,,,,,,,
844,10,0,1,1,1,1,,,,,,,,
844,11,0,1,1,1,1,,,,,,,,
844,12,0,1,1,1,1,,,,,,,,
844,13,0,1,1,1,1,,,,,,,,
844,14,0,1,1,1,1,,,,,,,,
844,15,0,1,1,1,1,,,,,,,,
844,16,0,1,1,1,1,,,,,,,,
844,17,0,1,1,1,1,,,,,,,,
844,18,0,1,1,1,1,,,,,,,,
844,19,0,1,1,1,1,,,,,,,,
844,20,0,1,1,1,1,,,,,,,,
844,21,0,1,1,1,1,,,,,,,,
844,22,0,1,1,1,1,,,,,,,,
844,23,0,1,1,1,1,,,,,,,,
844,24,0,1,1,1,1,,,,,,,,
844,25,0,1,1,1,1,,,,,,,,
844,26,13,1,1,1,1,,,,,,,,
844,27,18,1,1,1,1,,,,,,,,
844,28,18,1,1,1,1,,,,,,,,
844,29,18,1,1,1,1,,,,,,,,
844,30,18,1,1,1,1,,,,,,,,
844,31,18,1,1,1,1,,,,,,,,
845,0,18,1,1,1,1,,,,,,,,
845,1,18,1,1,1,1,,,,,,,,
845,2,14,1,1,1,1,,,,,,,,
845,3,0,1,1,1,1,,,,,,,,
845,4,0,1,1,1,1,,,,,,,,
845,5,0,1,1,1,1,,,,,,,,
845,6,0,1,1,1,1,,,,,,,,
845,7,0,1,1,1,1,,,,,,,,
845,8,0,1,1,1,1,,,,,,,,
845,9,0,1,1,1,1,,,,,,,,
845,10,0,1,1,1,1,,,,,,,,
845,11,0,1,1,1,1,,,,,,,,
845,12,0,1,1,1,1,,,,,,,,
845,13,0,1,1,1,1,,,,,,,,
845,14,0,1,1,1,1,,,,,,,,
845,15,0,1,1,1,1,,,,,,,,
845,16,0,1,1,1,1,,,,,,,,
845,17,0,1,1,1,1,,,,,,,,
845,18,0,1,1,1,1,,,,,,,,
845,19,0,1,1,1,1,,,,,,,,
845,20,0,1,1,1,1,,,,,,,,
845,21,0,1,1,1,1,,,,,,,,
845,22,0,1,1,1,1,,,,,,,,
845,23,0,1,1,1,1,,,,,,,,
845,24,0,1,1,1,1,,,,,,,,
845,25,0,1,1,1,1,,,,,,,,
845,26,13,1,1,1,1,,,,,,,,
845,27,18,1,1,1,1,,,,,,,,
845,28,18,1,1,1,1,,,,,,,,
845,29,18,1,1,1,1,,,,,,,,
845,30,18,1,1,1,1,,,,,,,,
845,31,18,1,1,1,1,,,,,,,,
846,0,18,1,1,1,1,,,,,,,,
846,1,18,1,1,1,1,,,,,,,,
846,2,14,1,1,1,1,,,,,,,,
846,3,0,1,1,1,1,,,,,,,,
846,4,0,1,1,1,1,,,,,,,,
846,5,0,1,1,1,1,,,,,,,,
846,6,0,1,1,1,1,,,,,,,,
846,7,0,1,1,1,1,,,,,,,,
846,8,0,1,1,1,1,,,,,,,,
846,9,0,1,1,1,1,,,,,,,,
846,10,0,1,1,1,1,,,,,,,,
846,11,0,1,1,1,1,,,,,,,,
846,12,0,1,1,1,1,,,,,,,,
846,13,0,1,1,1,1,,,,,,,,
846,14,0,1,1,1,1,,,,,,,,
846,15,0,1,1,1,1,,,,,,,,
846,16,0,1,1,1,1,,,,,,,,
846,17,0,1,1,1,1,,,,,,,,
846,18,0,1,1,1,1,,,,,,,,
